web-scraper-order,web-scraper-start-url,referencias,referencias-href,paginacion,nombre,precio,descripcion,puntuacion,opiniones,imagen-src
"1681682824-2855","https://www.ktronix.com/tv-video/televisores/c/BI_120_KTRON","TV LG 65"" Pulgadas 164 cm OLED65C2PSA 4K-UHD OLED Smart TV","https://www.ktronix.com/tv-lg-65-pulgadas-164-cm-oled65c2psa-4k-uhd-oled-smart-tv/p/8806091642042","","TV LG 65"" Pulgadas 164 cm OLED65C2PSA 4K-UHD OLED Smart TV","$7.299.900
                                            Hoy","OLED realismo único por su tecnología de pixel autoluminoso","4.8","25 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806091642042-001.jpg?context=bWFzdGVyfGltYWdlc3wyNjEwfGltYWdlL2pwZWd8aDdkL2hlYS8xMzcyMTAzNzQzOTAwNi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTE2NDIwNDJfMDAxLmpwZ3w2MTYxZTc2YjA1YmJjMmMyYTVkMDg0NjFhNDdjZWFlMDA0YjIxMmU5YmI2ZmNlYzcxM2U1MmM5NmQ3YWZiOGY0"
"1681682829-2856","https://www.ktronix.com/tv-video/televisores/c/BI_120_KTRON","TV KALLEY 50 Pulgadas 127 cm K-ATV50UHDQW 4K-UHD QLED Smart TV Android","https://www.ktronix.com/tv-kalley-50-pulgadas-127-cm-k-atv50uhdqw-4k-uhd-qled-smart-tv-android/p/7705946477147","","TV KALLEY 50 Pulgadas 127 cm K-ATV50UHDQW 4K-UHD QLED Smart TV Android","$1.639.900
                                            Hoy","Colores increíbles con la tecnología QLED y Dolby Vision.","4.9","9 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-7705946477147-001.jpg?context=bWFzdGVyfGltYWdlc3wzMjAwfGltYWdlL2pwZWd8aDFiL2g4Yi8xMzY1Nzk3NzM4OTA4Ni82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzc3MDU5NDY0NzcxNDdfMDAxLmpwZ3w1ZTE2NzdlMmI2MjBmNWYyNzYzNmM5NWU4NzRiOWNjMzk5NzczYWFkZTc0NTJmNDgzNTI3OWYyM2M4ZTFjZTVm"
"1681682834-2857","https://www.ktronix.com/tv-video/televisores/c/BI_120_KTRON","TV KALLEY 32 Pulgadas 81 cm ATV32HDW HD LED Smart TV Android","https://www.ktronix.com/tv-kalley-32-pulgadas-81-cm-atv32hdw-hd-led-smart-tv-android/p/7705946476201","","TV KALLEY 32 Pulgadas 81 cm ATV32HDW HD LED Smart TV Android","$729.900
                                            Hoy","Sistema Android TV versión 11, el más completo y versátil","4.8","151 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-7705946476201-001.jpg?context=bWFzdGVyfGltYWdlc3w0NjU4fGltYWdlL2pwZWd8aDFkL2gxOC8xMzY1MDg4MzMxMzY5NC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzc3MDU5NDY0NzYyMDFfMDAxLmpwZ3w2NjM5ZWYyNGZjOTIwNDdmNjMxNDcyN2MyZTk0NmM5MWZmOGEyMjllY2QxMWE3YjZlZDM1ZDE1Y2YxZTkzZTI2"
"1681682839-2858","https://www.ktronix.com/tv-video/televisores/c/BI_120_KTRON","TV CHALLENGER 43"" Pulgadas 108 cm 43LO68BT FHD LED Smart TV Android","https://www.ktronix.com/tv-challenger-43-pulgadas-108-cm-43lo68bt-fhd-led-smart-tv-android/p/7705191042282","","TV CHALLENGER 43"" Pulgadas 108 cm 43LO68BT FHD LED  Smart TV Android","$1.109.900
                                            Hoy","Control remoto con asistente de voz y navegación intuitiva","4.9","220 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-7705191042282-001.jpg?context=bWFzdGVyfGltYWdlc3wzOTM1fGltYWdlL2pwZWd8aDA2L2g4ZC8xMzY0ODg3MTI5Mjk1OC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzc3MDUxOTEwNDIyODJfMDAxLmpwZ3wyZjc2ZDZkN2M0N2YzMTQ5MTY0YWE5ZTZiMzNhODljZDM3YWE1MmRkMjliNDRjNWExMTY5ZDJkYmQzNmY5ODVh"
"1681682844-2859","https://www.ktronix.com/tv-video/televisores/c/BI_120_KTRON","TV KALLEY 43 Pulgadas 109 cm ATV43FHDE FHD LED Smart TV Android","https://www.ktronix.com/tv-kalley-43-pulgadas-109-cm-atv43fhde-fhd-led-smart-tv-android/p/7705946476218","","TV KALLEY 43 Pulgadas 109 cm ATV43FHDE FHD LED Smart TV Android","$1.049.900
                                            Hoy","Sistema Android TV versión 11, el más completo y versátil","4.9","99 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-7705946476218-001.jpg?context=bWFzdGVyfGltYWdlc3w0NzAyfGltYWdlL2pwZWd8aGYzL2gzYy8xMzY1MDg4NzQ0MjQ2Mi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzc3MDU5NDY0NzYyMThfMDAxLmpwZ3wyZDRjYzI1YjVlODRiNDk4MjcwMTgwNGZmY2ZiMGQzMjJmOWEyOTgxNzM2MjFkMzQ5OWNiYmM2Y2E0NTRmMGY3"
"1681682850-2860","https://www.ktronix.com/tv-video/televisores/c/BI_120_KTRON","TV SAMSUNG 65"" Pulgadas 165.1 cm QN65Q65BA 4K-UHD QLED Smart TV","https://www.ktronix.com/tv-samsung-65-pulgadas-1651-cm-qn65q65ba-4k-uhd-qled-smart-tv/p/8806094189742","","TV SAMSUNG 65"" Pulgadas 165.1 cm QN65Q65BA 4K-UHD QLED Smart TV","$3.079.900
                                            Hoy","Disfruta los colores al 100% para una imagen más realista","4.9","209 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806094189742-001.jpg?context=bWFzdGVyfGltYWdlc3w0NzQ1fGltYWdlL2pwZWd8aGIwL2g3OC8xMzU4NzgxNjU3OTEwMi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTQxODk3NDJfMDAxLmpwZ3xjMGU1ZTFmYjNkNmU2YjI1YmFlZmJjOTYxNTIyZDNmYmViMzIwNWNjMGZlYmE4ZjUxOTE4MjAzODc1NGVjYzQ4"
"1681682855-2861","https://www.ktronix.com/tv-video/televisores/c/BI_120_KTRON","TV LG 65"" Pulgadas 164 cm 65UP7760PSB 4K-UHD LED Smart TV","https://www.ktronix.com/tv-lg-65-pulgadas-164-cm-65up7760psb-4k-uhd-led-smart-tv/p/8806091867605","","TV LG 65"" Pulgadas 164 cm 65UP7760PSB 4K-UHD LED Smart TV","$2.499.900
                                            Hoy","Pantalla LED 4KUHD diseño que aumenta su experiencia visual","4.9","45 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806091867605-001.jpg?context=bWFzdGVyfGltYWdlc3wzMTkxfGltYWdlL2pwZWd8aDU3L2hmMy8xMzYzNzcxMDM0ODMxOC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTE4Njc2MDVfMDAxLmpwZ3xjZjE5ZGRmMDQ2YzY5MGFhNjIzMmY5OTgwM2RlOGJlNjFiNTIyODMwYzE5MmM4MTVlODg3NzFmMDdiYjZmZmU0"
"1681682859-2862","https://www.ktronix.com/tv-video/televisores/c/BI_120_KTRON","TV XIAOMI 43"" Pulgadas 110 cm P1 4K-UHD LED Smart TV Android","https://www.ktronix.com/tv-xiaomi-43-pulgadas-110-cm-p1-4k-uhd-led-smart-tv-android/p/6971408155521","","TV XIAOMI 43"" Pulgadas 110 cm P1 4K-UHD LED Smart TV Android","$1.199.900
                                            Hoy","Resolución 4KUHD descubre cada detalle","4.9","205 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-6971408155521-001.jpg?context=bWFzdGVyfGltYWdlc3wzMTQxfGltYWdlL2pwZWd8aDM4L2gxZi8xMzcwNDgyMDQ1NzUwMi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzY5NzE0MDgxNTU1MjFfMDAxLmpwZ3w4ZGIyMzZhZjEzMmQ2N2ZhY2NlMWIyMDIwYjdlMGY0NzBhZDYzMjljMGY4MDgzN2Q2MmQ0NTNiZjViNzhhNWNm"
"1681682865-2863","https://www.ktronix.com/tv-video/televisores/c/BI_120_KTRON","TV LG 55"" Pulgadas 139 cm 55UQ8050PSB 4K-UHD LED Smart TV","https://www.ktronix.com/tv-lg-55-pulgadas-139-cm-55uq8050psb-4k-uhd-led-smart-tv/p/8806091634016","","TV LG 55"" Pulgadas 139 cm 55UQ8050PSB 4K-UHD LED Smart TV","$1.899.900
                                            Hoy","Disfruta tus contenidos favoritos con imagen 4K UHD","4.9","116 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806091634016-001.jpg?context=bWFzdGVyfGltYWdlc3w1NTM4fGltYWdlL2pwZWd8aGE3L2gzYy8xMzYzNzcwMDMyMTMxMC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTE2MzQwMTZfMDAxLmpwZ3w1MjAyOWMwZTk3YjViNTg0YTRiMDE3Njc2YzY1NDI2NGNhNzY4NTNmZWNlZDU1ODRjOGVhNjE0MGQ1ZDM1YmE2"
"1681682869-2864","https://www.ktronix.com/tv-video/televisores/c/BI_120_KTRON","TV SAMSUNG 60"" Pulgadas 152.4 cm 60BU8000 4K-UHD LED Smart TV","https://www.ktronix.com/tv-samsung-60-pulgadas-1524-cm-60bu8000-4k-uhd-led-smart-tv/p/8806094043297","","TV SAMSUNG 60"" Pulgadas 152.4 cm 60BU8000 4K-UHD LED Smart TV","$2.199.900
                                            Hoy","Siente la realidad de la resolución 4K UHD","4.9","204 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806094043297-001.jpg?context=bWFzdGVyfGltYWdlc3w0OTgzfGltYWdlL2pwZWd8aGI3L2hjNy8xMzU4NzgwNTM3MjQ0Ni82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTQwNDMyOTdfMDAxLmpwZ3w1MzIwNDJiZjJkNjM5ZmY5ZWE3ZTk0MzgxMGYyZTRiMmEzYjVhYmI4NWQ2MGFjM2Y1M2M1MDQ0ODRhNjExMzcy"
"1681682875-2865","https://www.ktronix.com/tv-video/televisores/c/BI_120_KTRON","TV LG 75"" Pulgadas 189 cm 75NANO75SQA 4K-UHD NanoCell Smart TV","https://www.ktronix.com/tv-lg-75-pulgadas-189-cm-75nano75sqa-4k-uhd-nanocell-smart-tv/p/8806091645050","","TV LG 75"" Pulgadas 189 cm 75NANO75SQA 4K-UHD NanoCell Smart TV","$3.949.900
                                            Hoy","Procesador IA potencia tus contenidos, experiencia más real","5.0","122 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806091645050-001.jpg?context=bWFzdGVyfGltYWdlc3wyOTI5fGltYWdlL2pwZWd8aDk2L2hjOS8xMzYzNzcwNzk4OTAyMi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTE2NDUwNTBfMDAxLmpwZ3wwYTNmMzI0NzJlYjk2ODI4NDNjYmJhMDIxZmEwN2U4YWNiZmQ4NWYyOWI0ODBjZDkwODFhYTg4NmFjZTI3MWYy"
